Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,TotalSF,Age
44,20,3,69.0,9200,5,2,2,2,5,6,1975,1980,3,1,12,13,0.0,2,3,0,3,280,1,491,167,938,1,4,1,4,938,0,0,938,1,0,1,0,3,1,3,5,6,0,1977.0,1,308,4,4,145,0,0,0,0,0,0,7,2008,130250,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1876,49
45,20,3,70.0,7945,12,2,2,2,5,6,1959,1959,1,1,3,14,0.0,3,3,3,0,179,1,506,465,1150,1,0,1,0,1150,0,0,1150,1,0,1,0,3,1,3,6,6,0,1959.0,1,300,4,4,0,0,0,0,0,0,0,5,2006,141000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2300,65
46,120,3,61.0,7658,16,2,2,2,9,5,2005,2005,3,1,8,8,412.0,0,3,3,2,456,5,0,1296,1752,1,0,1,4,1752,0,0,1752,1,0,2,0,2,1,0,6,6,1,2005.0,2,576,4,4,196,82,0,0,0,0,0,2,2010,319900,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3504,19
47,50,3,48.0,12822,11,2,2,0,7,5,2003,2003,1,1,12,13,0.0,0,3,3,2,1351,5,0,83,1434,1,0,1,4,1518,631,0,2149,1,0,1,1,1,1,2,6,6,1,2003.0,2,670,4,4,168,43,0,0,198,0,0,8,2009,239686,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3583,21
48,20,1,84.0,11096,21,2,2,2,8,5,2006,2006,1,1,12,13,0.0,2,3,0,2,24,5,0,1632,1656,1,0,1,4,1656,0,0,1656,0,0,2,0,3,1,2,7,6,0,2006.0,3,826,4,4,0,146,0,0,0,0,0,7,2007,249700,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3312,18
49,190,4,33.0,4456,17,2,2,5,4,5,1920,2008,1,1,8,8,0.0,3,3,3,5,0,5,0,736,736,1,2,1,4,736,716,0,1452,0,0,2,0,2,3,3,8,6,0,1980.0,0,0,4,4,0,0,102,0,0,0,0,6,2009,113000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2188,104
50,20,3,66.0,7742,19,2,2,2,5,7,1966,1966,1,1,6,6,0.0,3,3,3,1,763,5,0,192,955,1,0,1,4,955,0,0,955,1,0,1,0,3,1,3,6,6,0,1966.0,1,386,4,4,0,0,0,0,0,0,0,1,2007,127000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1910,58
51,60,3,69.0,13869,8,2,2,5,6,6,1997,1997,1,1,12,13,0.0,2,3,0,2,182,5,0,612,794,1,2,1,4,794,676,0,1470,0,1,2,0,3,1,3,6,6,0,1997.0,2,388,4,4,0,75,0,0,0,0,0,7,2007,177000,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2264,27
52,50,4,52.0,6240,3,2,2,0,6,6,1934,1950,1,1,13,14,0.0,3,3,3,5,0,5,0,816,816,1,4,1,4,816,0,360,1176,0,0,1,0,3,1,3,6,6,1,1985.0,2,528,4,4,112,0,0,0,0,0,400,9,2006,114500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1632,90
53,90,4,110.0,8472,9,8,2,2,5,5,1963,1963,1,1,13,14,0.0,2,3,1,3,104,2,712,0,816,1,4,0,4,816,0,0,816,1,0,1,0,2,1,3,5,6,0,1963.0,2,516,4,4,106,0,0,0,0,0,0,5,2010,110000,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1632,61
54,20,3,68.0,50271,24,2,2,2,9,5,1981,1987,1,7,14,15,0.0,0,3,1,2,1810,5,0,32,1842,1,2,1,4,1842,0,0,1842,2,0,0,1,0,1,2,5,6,1,1981.0,3,894,4,4,857,72,0,0,0,0,0,11,2006,385000,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3684,43
55,80,3,60.0,7134,12,2,2,7,5,5,1955,1955,1,1,8,8,0.0,3,3,3,0,384,5,0,0,384,1,4,1,4,1360,0,0,1360,0,0,1,0,3,1,3,6,2,1,1962.0,2,572,4,4,0,50,0,0,0,0,0,2,2007,130000,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1744,69
56,20,3,100.0,10175,12,2,2,2,6,5,1964,1964,1,1,6,10,272.0,3,3,3,1,490,5,0,935,1425,1,2,1,4,1425,0,0,1425,0,0,2,0,3,1,3,7,6,1,1964.0,2,576,4,4,0,0,0,407,0,0,0,7,2008,180500,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2850,60
57,160,1,24.0,2645,21,2,2,5,8,5,1999,2000,1,1,8,8,456.0,2,3,3,2,649,5,0,321,970,1,0,1,4,983,756,0,1739,1,0,2,1,3,1,2,7,6,0,1999.0,2,480,4,4,115,0,0,0,0,0,0,8,2009,172500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,2709,25
58,60,3,89.0,11645,5,2,2,5,7,5,2004,2004,1,1,12,13,0.0,2,3,3,5,0,5,0,860,860,1,0,1,4,860,860,0,1720,0,0,2,1,3,1,2,7,6,0,2004.0,2,565,4,4,0,70,0,0,0,0,0,8,2006,196500,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2580,20
59,60,3,66.0,13682,22,2,2,5,10,5,2006,2006,3,1,12,13,1031.0,0,3,1,5,0,5,0,1410,1410,1,0,1,4,1426,1519,0,2945,0,0,3,1,3,1,2,10,6,1,2006.0,3,641,4,4,192,0,37,0,0,0,0,10,2006,438780,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4355,18
60,20,3,60.0,7200,5,2,2,2,5,7,1972,1972,1,1,6,6,0.0,3,3,0,0,632,5,0,148,780,1,0,1,4,780,0,0,780,0,0,1,0,2,1,3,4,6,0,1973.0,1,352,4,4,196,0,0,0,0,0,0,1,2008,124900,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1560,52
61,20,3,63.0,13072,20,5,2,2,6,5,2004,2004,1,1,12,13,0.0,2,3,3,0,941,5,0,217,1158,1,0,1,4,1158,0,0,1158,1,0,1,1,3,1,2,5,6,0,2006.0,2,576,4,4,0,50,0,0,0,0,0,5,2006,158000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2316,20
62,75,4,60.0,7200,9,2,2,4,5,7,1920,1996,1,1,8,8,0.0,3,0,3,5,0,5,0,530,530,1,4,0,4,581,530,0,1111,0,0,1,0,3,1,1,6,6,0,1935.0,1,288,4,4,0,0,144,0,0,0,0,3,2007,101000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1641,104
63,120,3,44.0,6442,16,2,2,2,8,5,2006,2006,1,1,12,13,178.0,2,1,2,2,24,5,0,1346,1370,1,0,1,4,1370,0,0,1370,0,0,2,0,2,1,2,6,6,1,2006.0,2,484,4,4,120,49,0,0,0,0,0,10,2007,202500,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2740,18
64,70,4,50.0,10300,17,6,1,5,7,6,1921,1950,1,1,11,12,0.0,3,3,3,5,0,5,0,576,576,1,2,1,4,902,808,0,1710,0,0,2,0,3,1,3,9,6,0,1990.0,2,480,4,4,12,11,64,0,0,0,0,4,2010,140000,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2286,103
65,60,3,69.0,9375,5,2,2,5,7,5,1997,1998,1,1,12,13,573.0,2,3,3,2,739,5,0,318,1057,1,0,1,4,1057,977,0,2034,1,0,2,1,3,1,2,8,6,0,1998.0,2,645,4,4,576,36,0,0,0,0,0,2,2009,219500,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3091,27
66,60,3,76.0,9591,16,2,2,5,8,5,2004,2005,1,1,12,13,344.0,0,3,0,5,0,5,0,1143,1143,1,0,1,4,1143,1330,0,2473,0,0,2,1,4,1,2,9,6,1,2004.0,3,852,4,4,192,151,0,0,0,0,0,10,2007,317000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3616,20
67,20,3,69.0,19900,12,3,2,2,7,5,1970,1989,1,1,9,10,287.0,2,3,1,2,912,5,0,1035,1947,1,4,1,4,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,1970.0,2,576,4,4,301,0,0,0,0,0,0,7,2010,180000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4154,54
68,20,3,72.0,10665,5,2,2,2,7,5,2003,2003,1,1,12,13,167.0,2,3,0,2,1013,5,0,440,1453,1,0,1,4,1479,0,0,1479,1,0,2,0,3,1,2,7,6,0,2003.0,2,558,4,4,144,29,0,0,0,0,0,6,2007,226000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2932,21
69,30,4,47.0,4608,17,0,2,2,4,6,1945,1950,1,1,8,8,0.0,3,3,3,5,0,5,0,747,747,1,4,1,4,747,0,0,747,0,0,1,0,2,1,3,4,6,0,1945.0,1,220,4,4,0,0,0,0,0,0,0,6,2010,80000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1494,79
70,50,3,81.0,15593,4,2,2,0,7,4,1953,1953,1,1,3,0,0.0,3,3,3,1,603,5,0,701,1304,2,4,1,4,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,1953.0,2,667,4,4,0,21,114,0,0,0,0,7,2006,225000,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3591,71
71,20,3,95.0,13651,12,2,2,2,7,6,1973,1973,1,1,9,10,1115.0,2,3,1,0,1880,5,0,343,2223,1,0,1,4,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,1973.0,2,516,4,4,300,0,0,0,0,0,0,2,2007,244000,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4446,51
72,20,3,69.0,7599,11,2,2,2,4,6,1982,2006,1,1,6,10,0.0,3,3,3,0,565,5,0,280,845,1,4,1,4,845,0,0,845,1,0,1,0,2,1,3,4,6,0,1987.0,2,360,4,4,0,0,0,0,0,0,0,6,2007,129500,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1690,42
73,60,3,74.0,10141,8,2,2,5,7,5,1998,1998,1,1,12,13,40.0,2,3,3,5,0,5,0,832,832,1,2,1,4,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,1998.0,2,427,4,4,0,94,0,0,291,0,0,12,2009,185000,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2550,26
74,20,3,85.0,10200,12,2,2,2,5,7,1954,2003,1,1,13,14,104.0,3,3,3,0,320,1,362,404,1086,1,2,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,1989.0,2,490,4,4,0,0,0,0,0,0,0,5,2010,144900,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2172,70
75,50,4,60.0,5790,17,2,2,5,3,6,1915,1950,2,1,12,13,0.0,1,3,3,5,0,5,0,840,840,1,2,0,4,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,1915.0,1,379,4,4,0,0,202,0,0,0,0,5,2010,107400,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2445,109
76,180,4,21.0,1596,10,2,2,7,4,5,1973,1973,1,1,5,5,0.0,2,3,1,2,462,5,0,0,462,1,4,1,4,526,462,0,988,1,0,1,0,2,1,3,5,6,0,1973.0,1,297,4,4,120,101,0,0,0,0,0,11,2009,91000,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1450,51
77,20,3,69.0,8475,12,2,2,2,4,7,1956,1956,1,1,12,13,0.0,3,3,3,0,228,5,0,724,952,1,0,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,1956.0,1,283,4,4,0,0,0,0,0,0,0,4,2008,135750,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1904,68
